ev_id,model,target,sl,pl,mae,mse,mape,model_id,sl_pl
2,TimeMixer,soh-available-energy,168,168,0.012632446363568306,0.0004493981250561774,0.02119901217520237,5.0,168-168
2,Transformer,soh-available-energy,360,180,0.5446798801422119,0.3301941156387329,0.5746251940727234,1.0,360-180
2,Informer,soh-available-energy,360,180,0.5749178528785706,0.40637531876564026,0.6374757289886475,2.0,360-180
2,FEDformer,soh-available-energy,360,180,0.07158554345369339,0.007292598951607943,0.08539671450853348,3.0,360-180
2,CNNLSTM,soh-available-energy,360,180,0.9957031011581421,1.0770213603973389,1.0377963781356812,4.0,360-180
2,TimeMixer,soh-available-energy,360,180,0.022166339680552483,0.0009428731864318252,0.030706239864230156,5.0,360-180
2,Transformer,soh-available-energy,360,360,0.6090914011001587,0.39912304282188416,0.6317618489265442,1.0,360-360
2,Informer,soh-available-energy,360,360,0.6884171366691589,0.5368025898933411,0.7326681017875671,2.0,360-360
2,FEDformer,soh-available-energy,360,360,0.07859832793474197,0.008873693645000458,0.09420028328895569,3.0,360-360
2,TimeMixer,soh-available-energy,360,360,0.047065820544958115,0.00404673395678401,0.06361394375562668,5.0,360-360
2,Transformer,soh-available-energy,720,360,0.5860324501991272,0.37129727005958557,0.6093416810035706,1.0,720-360
2,Informer,soh-available-energy,720,360,0.9985101819038391,1.0362472534179688,1.0179623365402222,2.0,720-360
2,FEDformer,soh-available-energy,720,360,0.0835462212562561,0.010126961395144463,0.10063280165195465,3.0,720-360
2,CNNLSTM,soh-available-energy,720,360,1.0936615467071533,1.2630934715270996,1.123874306678772,4.0,720-360
2,TimeMixer,soh-available-energy,720,360,1.1797515153884888,2.7657663822174072,1.6630593538284302,5.0,720-360
2,Transformer,soh-available-energy,720,720,0.7176363468170166,0.5424711108207703,0.736526370048523,1.0,720-720
2,Informer,soh-available-energy,720,720,1.173075556755066,1.4218968152999878,1.1924331188201904,2.0,720-720
2,FEDformer,soh-available-energy,720,720,0.09166830033063889,0.012239400297403336,0.11063182353973389,3.0,720-720
2,TimeMixer,soh-available-energy,720,720,0.11685109883546829,0.022859811782836914,0.15119461715221405,5.0,720-720
3,Transformer,soh-available-energy,72,36,0.26266321539878845,0.07917876541614532,0.28138720989227295,1.0,72-36
3,Informer,soh-available-energy,72,36,0.16556289792060852,0.035621125251054764,0.18873558938503265,2.0,72-36
3,FEDformer,soh-available-energy,72,36,0.02996222861111164,0.0009477664134465158,0.0307858157902956,3.0,72-36
3,CNNLSTM,soh-available-energy,72,36,0.829746663570404,0.8006957769393921,0.8948160409927368,4.0,72-36
3,TimeMixer,soh-available-energy,72,36,0.00015835765225347131,5.262131708150264e-08,0.00022939336486160755,5.0,72-36
3,Transformer,soh-available-energy,72,72,0.32165107131004333,0.11439909785985947,0.33822935819625854,1.0,72-72
3,Informer,soh-available-energy,72,72,0.27888980507850647,0.08017010986804962,0.2831432819366455,2.0,72-72
3,FEDformer,soh-available-energy,72,72,0.0428093820810318,0.002053293166682124,0.0453132763504982,3.0,72-72
3,TimeMixer,soh-available-energy,72,72,0.00045785121619701385,7.534698625022429e-07,0.0008680263999849558,5.0,72-72
3,Transformer,soh-available-energy,168,84,0.45541632175445557,0.2300797998905182,0.4796663522720337,1.0,168-84
3,Informer,soh-available-energy,168,84,0.2023598849773407,0.04656511917710304,0.2157895267009735,2.0,168-84
3,FEDformer,soh-available-energy,168,84,0.07345099747180939,0.005659790243953466,0.07523157447576523,3.0,168-84
3,CNNLSTM,soh-available-energy,168,84,0.9258516430854797,0.9227480888366699,0.9605977535247803,4.0,168-84
3,TimeMixer,soh-available-energy,168,84,0.0008260310860350728,1.386240910505876e-06,0.001177387312054634,5.0,168-84
3,Transformer,soh-available-energy,168,168,0.4480583071708679,0.2182488888502121,0.46717116236686707,1.0,168-168
3,Informer,soh-available-energy,168,168,0.3838518261909485,0.1544313281774521,0.3929775059223175,2.0,168-168
3,FEDformer,soh-available-energy,168,168,0.12407300621271133,0.01607729308307171,0.12679626047611237,3.0,168-168
3,TimeMixer,soh-available-energy,168,168,0.004597293678671122,3.15064171445556e-05,0.005613057874143124,5.0,168-168
3,Transformer,soh-available-energy,360,180,0.6181493997573853,0.417266309261322,0.6459615230560303,1.0,360-180
3,Informer,soh-available-energy,360,180,0.3630264699459076,0.13951528072357178,0.3735174536705017,2.0,360-180
3,FEDformer,soh-available-energy,360,180,0.14421197772026062,0.021638525649905205,0.14710038900375366,3.0,360-180
3,CNNLSTM,soh-available-energy,360,180,1.00555419921875,1.0511810779571533,1.0252711772918701,4.0,360-180
3,TimeMixer,soh-available-energy,360,180,0.0038825857918709517,2.5355848265462555e-05,0.005035459063947201,5.0,360-180
3,Transformer,soh-available-energy,360,360,0.9540608525276184,0.9764310717582703,0.9881452918052673,1.0,360-360
3,Informer,soh-available-energy,360,360,0.5589100122451782,0.31909021735191345,0.5648807287216187,2.0,360-360
3,FEDformer,soh-available-energy,360,360,0.20869076251983643,0.046194981783628464,0.21493017673492432,3.0,360-360
3,TimeMixer,soh-available-energy,360,360,0.015021128579974174,0.00041001016506925225,0.02024870738387108,5.0,360-360
3,Transformer,soh-available-energy,720,360,0.43568331003189087,0.22200147807598114,0.4711703360080719,1.0,720-360
3,Informer,soh-available-energy,720,360,0.5392754673957825,0.3085114359855652,0.5554380416870117,2.0,720-360
3,FEDformer,soh-available-energy,720,360,0.22698856890201569,0.05644642189145088,0.23758456110954285,3.0,720-360
3,CNNLSTM,soh-available-energy,720,360,1.1912195682525635,1.4451494216918945,1.202143669128418,4.0,720-360
3,TimeMixer,soh-available-energy,720,360,0.08433400094509125,0.017417650669813156,0.1319759488105774,5.0,720-360
3,Transformer,soh-available-energy,720,720,1.0015943050384521,1.052587628364563,1.0259569883346558,1.0,720-720
3,Informer,soh-available-energy,720,720,1.2168951034545898,1.4912484884262085,1.2211668491363525,2.0,720-720
3,FEDformer,soh-available-energy,720,720,0.3231574594974518,0.11304385960102081,0.3362199664115906,3.0,720-720
3,TimeMixer,soh-available-energy,720,720,0.08023802191019058,0.013056560419499874,0.1142653077840805,5.0,720-720
4,Transformer,soh-available-energy,72,36,0.5227321982383728,0.2780958414077759,0.5273479223251343,1.0,72-36
4,Informer,soh-available-energy,72,36,0.7554193139076233,0.5795252919197083,0.7612655758857727,2.0,72-36
4,FEDformer,soh-available-energy,72,36,0.018930915743112564,0.0006072205724194646,0.024641845375299454,3.0,72-36
4,CNNLSTM,soh-available-energy,72,36,1.008523941040039,1.0979312658309937,1.047822117805481,4.0,72-36
4,TimeMixer,soh-available-energy,72,36,0.0008776175091043115,1.7894786878969171e-06,0.0013377140276134014,5.0,72-36
4,Transformer,soh-available-energy,72,72,0.7145774960517883,0.5175676345825195,0.7194217443466187,1.0,72-72
4,Informer,soh-available-energy,72,72,0.9070398807525635,0.8317188024520874,0.9119861721992493,2.0,72-72
4,FEDformer,soh-available-energy,72,72,0.022277405485510826,0.0006913361721672118,0.026293272152543068,3.0,72-72
4,TimeMixer,soh-available-energy,72,72,0.0016949705313891172,1.169668303191429e-05,0.0034200414083898067,5.0,72-72
4,Transformer,soh-available-energy,168,84,0.5631970167160034,0.3227645456790924,0.5681236982345581,1.0,168-84
4,Informer,soh-available-energy,168,84,0.8432309627532959,0.7214769721031189,0.8493980169296265,2.0,168-84
4,FEDformer,soh-available-energy,168,84,0.0357205756008625,0.0018934045219793916,0.04351326823234558,3.0,168-84
4,CNNLSTM,soh-available-energy,168,84,0.9838804602622986,1.0202347040176392,1.0100666284561157,4.0,168-84
4,TimeMixer,soh-available-energy,168,84,0.003468092530965805,4.9897491408046335e-05,0.007063815835863352,5.0,168-84
4,Transformer,soh-available-energy,168,168,0.5051792860031128,0.26193955540657043,0.5118002891540527,1.0,168-168
4,Informer,soh-available-energy,168,168,0.9611935615539551,0.933796763420105,0.9663316011428833,2.0,168-168
4,FEDformer,soh-available-energy,168,168,0.04314884543418884,0.002768180798739195,0.052613504230976105,3.0,168-168
4,TimeMixer,soh-available-energy,168,168,0.010858739726245403,0.0003932951367460191,0.019831670448184013,5.0,168-168
4,Transformer,soh-available-energy,360,180,0.5776879191398621,0.3407415449619293,0.5837306976318359,1.0,360-180
4,Informer,soh-available-energy,360,180,0.957215428352356,0.9252153635025024,0.961881160736084,2.0,360-180
4,FEDformer,soh-available-energy,360,180,0.06784644722938538,0.006625810172408819,0.08139908313751221,3.0,360-180
4,CNNLSTM,soh-available-energy,360,180,0.96504145860672,0.9656915068626404,0.9826960563659668,4.0,360-180
4,TimeMixer,soh-available-energy,360,180,0.017607929185032845,0.0007222424610517919,0.026874568313360214,5.0,360-180
4,Transformer,soh-available-energy,360,360,0.5089691281318665,0.2775113582611084,0.5267934799194336,1.0,360-360
4,Informer,soh-available-energy,360,360,1.0957947969436646,1.2217414379119873,1.105324149131775,2.0,360-360
4,FEDformer,soh-available-energy,360,360,0.08756707608699799,0.01100826170295477,0.10492026060819626,3.0,360-360
4,TimeMixer,soh-available-energy,360,360,0.03572811186313629,0.003069235710427165,0.05540068447589874,5.0,360-360
4,Transformer,soh-available-energy,720,360,0.617916464805603,0.39451727271080017,0.6281061172485352,1.0,720-360
4,Informer,soh-available-energy,720,360,1.2732086181640625,1.6424155235290527,1.2815675735473633,2.0,720-360
4,FEDformer,soh-available-energy,720,360,0.11442343890666962,0.018785150721669197,0.13705892860889435,3.0,720-360
4,CNNLSTM,soh-available-energy,720,360,0.9850193858146667,0.9933749437332153,0.9966819882392883,4.0,720-360
4,TimeMixer,soh-available-energy,720,360,0.662338376045227,0.9954501986503601,0.9977225065231323,5.0,720-360
4,Transformer,soh-available-energy,720,720,0.7526707649230957,0.5778541564941406,0.7601671814918518,1.0,720-720
4,Informer,soh-available-energy,720,720,1.321682333946228,1.766979694366455,1.3292778730392456,2.0,720-720
4,FEDformer,soh-available-energy,720,720,0.12592552602291107,0.024113008752465248,0.15528364479541779,3.0,720-720
4,TimeMixer,soh-available-energy,720,720,0.08573745936155319,0.01516700629144907,0.1231544017791748,5.0,720-720
5,Transformer,soh-available-energy,72,36,0.25611141324043274,0.07090353220701218,0.26627716422080994,1.0,72-36
5,Informer,soh-available-energy,72,36,0.3413512110710144,0.13099369406700134,0.3619305193424225,2.0,72-36
5,FEDformer,soh-available-energy,72,36,0.010175077244639397,0.00016150677402038127,0.012708531692624092,3.0,72-36
5,CNNLSTM,soh-available-energy,72,36,0.5566335320472717,0.4534124732017517,0.6733590960502625,4.0,72-36
5,TimeMixer,soh-available-energy,72,36,0.0005708176759071648,8.955401540333696e-07,0.0009463298483751714,5.0,72-36
5,Transformer,soh-available-energy,72,72,0.2981257736682892,0.095487579703331,0.30901065468788147,1.0,72-72
5,Informer,soh-available-energy,72,72,0.35757142305374146,0.14383040368556976,0.37924978137016296,2.0,72-72
5,FEDformer,soh-available-energy,72,72,0.014212745241820812,0.0004520601942203939,0.021261706948280334,3.0,72-72
5,TimeMixer,soh-available-energy,72,72,0.000608589209150523,1.1183362857991597e-06,0.0010575142223387957,5.0,72-72
5,Transformer,soh-available-energy,168,84,0.29023948311805725,0.08855906128883362,0.2975887358188629,1.0,168-84
5,Informer,soh-available-energy,168,84,0.3429785668849945,0.13278822600841522,0.3644011914730072,2.0,168-84
5,FEDformer,soh-available-energy,168,84,0.03610284999012947,0.0022450836841017008,0.04738231375813484,3.0,168-84
5,CNNLSTM,soh-available-energy,168,84,0.5633869767189026,0.40320247411727905,0.6349822878837585,4.0,168-84
5,TimeMixer,soh-available-energy,168,84,0.0019278981490060687,7.193415967776673e-06,0.002682054415345192,5.0,168-84
5,Transformer,soh-available-energy,168,168,0.4035968780517578,0.17375557124614716,0.41683998703956604,1.0,168-168
5,Informer,soh-available-energy,168,168,0.3877566158771515,0.16216261684894562,0.4026941955089569,2.0,168-168
5,FEDformer,soh-available-energy,168,168,0.04196755960583687,0.0037516839802265167,0.061250992119312286,3.0,168-168
5,TimeMixer,soh-available-energy,168,168,0.0042885467410087585,4.22370940214023e-05,0.006499007344245911,5.0,168-168
5,Transformer,soh-available-energy,360,180,0.6424104571342468,0.4244222640991211,0.6514769792556763,1.0,360-180
5,Informer,soh-available-energy,360,180,0.37454789876937866,0.15215355157852173,0.3900686502456665,2.0,360-180
5,FEDformer,soh-available-energy,360,180,0.09443509578704834,0.01597609370946884,0.1263965666294098,3.0,360-180
5,CNNLSTM,soh-available-energy,360,180,0.7226817607879639,0.5605503916740417,0.7486991286277771,4.0,360-180
5,TimeMixer,soh-available-energy,360,180,0.012281366623938084,0.0003070053644478321,0.01752156764268875,5.0,360-180
5,Transformer,soh-available-energy,360,360,0.5262913703918457,0.281206876039505,0.5302894115447998,1.0,360-360
5,Informer,soh-available-energy,360,360,0.456081748008728,0.21239611506462097,0.4608645439147949,2.0,360-360
5,FEDformer,soh-available-energy,360,360,0.09817438572645187,0.021629497408866882,0.14706970751285553,3.0,360-360
5,TimeMixer,soh-available-energy,360,360,0.02120380476117134,0.0008522425196133554,0.029193192720413208,5.0,360-360
5,Transformer,soh-available-energy,720,360,0.7169852256774902,0.5254584550857544,0.724885106086731,1.0,720-360
5,Informer,soh-available-energy,720,360,0.9642248749732971,0.9450519680976868,0.9721378087997437,2.0,720-360
5,FEDformer,soh-available-energy,720,360,0.1533012092113495,0.041447967290878296,0.20358774065971375,3.0,720-360
5,CNNLSTM,soh-available-energy,720,360,0.9529250264167786,0.9264456033706665,0.9625204205513,4.0,720-360
5,TimeMixer,soh-available-energy,720,360,0.16218706965446472,0.08574219048023224,0.2928176820278168,5.0,720-360
5,Transformer,soh-available-energy,720,720,0.656848669052124,0.4414787292480469,0.6644386649131775,1.0,720-720
5,Informer,soh-available-energy,720,720,0.9423534870147705,0.8924355506896973,0.944688081741333,2.0,720-720
5,FEDformer,soh-available-energy,720,720,0.22557133436203003,0.06421378999948502,0.2534044086933136,3.0,720-720
5,TimeMixer,soh-available-energy,720,720,0.07677832990884781,0.008924072608351707,0.09446731209754944,5.0,720-720
